connector_pk,transaction_pk,value_timestamp,value,reading_context,format,measurand,location,unit,phase
1730,,"2022-03-20 11:55:30.000000",20795,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 11:55:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 11:55:30.000000",225,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 11:55:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 11:55:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 11:55:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 11:55:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 11:55:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 12:00:30.000000",20795,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 12:00:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 12:00:30.000000",227,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 12:00:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 12:00:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 12:00:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 12:00:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 12:00:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 12:05:30.000000",20795,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 12:05:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 12:05:30.000000",226,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 12:05:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 12:05:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 12:05:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 12:05:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 12:05:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 12:10:30.000000",20797,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 12:10:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 12:10:30.000000",232,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 12:10:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 12:10:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 12:10:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 12:10:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 12:10:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 12:15:30.000000",20797,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 12:15:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 12:15:30.000000",226,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 12:15:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 12:15:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 12:15:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 12:15:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 12:15:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 12:20:30.000000",20798,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 12:20:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 12:20:30.000000",231,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 12:20:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 12:20:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 12:20:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 12:20:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 12:20:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 12:25:30.000000",20798,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 12:25:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 12:25:30.000000",229,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 12:25:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 12:25:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 12:25:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 12:25:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 12:25:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 12:30:30.000000",20798,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 12:30:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 12:30:30.000000",231,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 12:30:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 12:30:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 12:30:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 12:30:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 12:30:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 12:35:30.000000",20799,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 12:35:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 12:35:30.000000",229,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 12:35:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 12:35:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 12:35:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 12:35:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 12:35:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 12:40:30.000000",20801,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 12:40:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 12:40:30.000000",233,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 12:40:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 12:40:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 12:40:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 12:40:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 12:40:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 12:45:30.000000",20801,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 12:45:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 12:45:30.000000",228,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 12:45:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 12:45:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 12:45:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 12:45:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 12:45:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 12:50:30.000000",20802,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 12:50:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 12:50:30.000000",232,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 12:50:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 12:50:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 12:50:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 12:50:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 12:50:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 12:55:30.000000",20802,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 12:55:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 12:55:30.000000",236,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 12:55:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 12:55:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 12:55:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 12:55:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 12:55:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 13:00:30.000000",20802,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 13:00:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 13:00:30.000000",232,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 13:00:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 13:00:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 13:00:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 13:00:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 13:00:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 13:05:30.000000",20804,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 13:05:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 13:05:30.000000",233,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 13:05:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 13:05:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 13:05:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 13:05:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 13:05:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 13:10:30.000000",20805,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 13:10:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 13:10:30.000000",235,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 13:10:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 13:10:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 13:10:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 13:10:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 13:10:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 13:15:30.000000",20805,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 13:15:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 13:15:30.000000",235,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 13:15:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 13:15:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 13:15:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 13:15:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 13:15:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 13:20:30.000000",20805,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 13:20:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 13:20:30.000000",236,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 13:20:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 13:20:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 13:20:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 13:20:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 13:20:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 13:25:30.000000",20806,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 13:25:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 13:25:30.000000",235,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 13:25:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 13:25:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 13:25:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 13:25:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 13:25:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 13:30:30.000000",20806,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 13:30:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 13:30:30.000000",238,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 13:30:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 13:30:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 13:30:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 13:30:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 13:30:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 13:35:30.000000",20808,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 13:35:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 13:35:30.000000",235,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 13:35:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 13:35:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 13:35:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 13:35:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 13:35:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 13:40:30.000000",20809,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 13:40:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 13:40:30.000000",237,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 13:40:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 13:40:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 13:40:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 13:40:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 13:40:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 13:45:30.000000",20809,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 13:45:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 13:45:30.000000",234,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 13:45:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 13:45:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 13:45:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 13:45:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 13:45:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 13:50:30.000000",20809,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 13:50:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 13:50:30.000000",235,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 13:50:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 13:50:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 13:50:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 13:50:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 13:50:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 13:55:30.000000",20811,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 13:55:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 13:55:30.000000",237,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 13:55:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 13:55:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 13:55:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 13:55:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 13:55:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 14:00:30.000000",20811,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 14:00:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 14:00:30.000000",236,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 14:00:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 14:00:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 14:00:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 14:00:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 14:00:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 14:05:30.000000",20812,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 14:05:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 14:05:30.000000",235,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 14:05:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 14:05:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 14:05:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 14:05:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 14:05:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 14:10:30.000000",20812,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 14:10:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 14:10:30.000000",235,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 14:10:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 14:10:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 14:10:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 14:10:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 14:10:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 14:15:30.000000",20812,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 14:15:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 14:15:30.000000",236,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 14:15:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 14:15:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 14:15:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 14:15:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 14:15:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 14:20:30.000000",20813,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 14:20:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 14:20:30.000000",237,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 14:20:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 14:20:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 14:20:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 14:20:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 14:20:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 14:25:30.000000",20815,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 14:25:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 14:25:30.000000",237,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 14:25:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 14:25:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 14:25:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 14:25:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 14:25:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 14:30:30.000000",20815,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 14:30:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 14:30:30.000000",239,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 14:30:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 14:30:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 14:30:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 14:30:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 14:30:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 14:35:30.000000",20815,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 14:35:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 14:35:30.000000",236,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 14:35:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 14:35:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 14:35:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 14:35:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 14:35:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 14:40:30.000000",20816,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 14:40:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 14:40:30.000000",235,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 14:40:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 14:40:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 14:40:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 14:40:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 14:40:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 14:45:30.000000",20816,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 14:45:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 14:45:30.000000",236,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 14:45:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 14:45:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 14:45:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 14:45:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 14:45:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 14:50:30.000000",20818,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 14:50:30.000000","0",Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 14:50:30.000000",236,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 14:50:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 14:50:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 14:50:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 14:50:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 14:50:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 14:55:30.000000",20819,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 14:55:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 14:55:30.000000",237,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 14:55:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 14:55:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 14:55:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 14:55:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 14:55:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
1730,,"2022-03-20 15:00:30.000000",20819,Sample.Periodic,,Energy.Active.Import.Register,,Wh,
1730,,"2022-03-20 15:00:30.000000",8,Sample.Periodic,,Power.Active.Import,,W,
1730,,"2022-03-20 15:00:30.000000",239,Sample.Periodic,,Voltage,,V,L1
1730,,"2022-03-20 15:00:30.000000","0",Sample.Periodic,,Current.Import,,A,L1
1730,,"2022-03-20 15:00:30.000000","0",Sample.Periodic,,Voltage,,V,L2
1730,,"2022-03-20 15:00:30.000000","0",Sample.Periodic,,Current.Import,,A,L2
1730,,"2022-03-20 15:00:30.000000","0",Sample.Periodic,,Voltage,,V,L3
1730,,"2022-03-20 15:00:30.000000","0",Sample.Periodic,,Current.Import,,A,L3
